id,proyecto,organizacion,persona,fondo,linea,monto,anio,comuna,comuna_nombre,provincia,disciplina,descripcion,resultado,folio,compania,compania_nombre,fuentes,estado,fecha_descubrimiento,fecha_ultima_verificacion,duplicado_de,contradicciones,notas
FIN-0773,Diplomado en Teatro Aplicado PUC de Chile,NO ENCONTRADO,Sandra Carola Lema Ruiz,Fondo de Artes Escénicas,Especialización y Perfeccionamiento,3505490,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,671503,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Sandra Carola Lema Ruiz. Página 3 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0774,Diplomado de Extensión en Diseño Escénico,NO ENCONTRADO,Maureen Cecilia Guitart Maturana,Fondo de Artes Escénicas,Especialización y Perfeccionamiento,2590000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,660037,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Maureen Cecilia Guitart Maturana. Página 4 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0775,Formación y Certificación Método Alba Emoting,NO ENCONTRADO,María Cristina Alcaide Cepeda,Fondo de Artes Escénicas,Especialización y Perfeccionamiento,3426000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,667502,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: María Cristina Alcaide Cepeda. Página 5 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0776,Diplomado en Dirección Escénica,NO ENCONTRADO,Ivana Paz Urtubia Vargas,Fondo de Artes Escénicas,Especialización y Perfeccionamiento,2940000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,667889,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Ivana Paz Urtubia Vargas. Página 6 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0777,Especialización en Pedagogía Teatral modalidad presencial.,NO ENCONTRADO,Francia Yandira Pacheco Westphal,Fondo de Artes Escénicas,Especialización y Perfeccionamiento,1870200,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,659515,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Francia Yandira Pacheco Westphal. Página 7 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0778,Diplomado de Extensión en Dramaturgia,NO ENCONTRADO,Ulysis Abarquez Soza,Fondo de Artes Escénicas,Especialización y Perfeccionamiento,870000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,669436,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Ulysis Abarquez Soza. Página 7 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0779,"Máster Universitario en Estudios Teatrales, Universidad Autónoma de Barcelona e Instituto del Teatro de Barcelona",NO ENCONTRADO,Roberto Manuel Mancilla Cruz,Fondo de Artes Escénicas,"Becas de Magíster, Máster y Maestrías",17363310,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,652928,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Roberto Manuel Mancilla Cruz. Página 8 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0780,Magister en Artes mención Estudios y Practicas Teatrales,NO ENCONTRADO,María Francisca Pérez Moraga,Fondo de Artes Escénicas,"Becas de Magíster, Máster y Maestrías",11045778,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,667400,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: María Francisca Pérez Moraga. Página 8 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0781,"Arte para la emergencia: El arte, la autonomía y el teatro en los procesos de contención y reparación del trauma social.",NO ENCONTRADO,Roberto Abel Pino Sandoval,Fondo de Artes Escénicas,"Becas de Magíster, Máster y Maestrías",4582738,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,659102,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Roberto Abel Pino Sandoval. Página 8 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0782,Diseño y Construccion Escenografica - Mecánica Escenica,NO ENCONTRADO,Alvaro Recabarren Parodi,Fondo de Artes Escénicas,"Becas de Magíster, Máster y Maestrías",16812040,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,667936,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Alvaro Recabarren Parodi. Página 9 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0783,Camino Híbrido – Cursar el Magister en Antropologías Latinoamericanas de la UAH como complemento fundamental al estudio y la creación escénica con perspectiva territorial –,NO ENCONTRADO,Lucía Puime Vivas,Fondo de Artes Escénicas,"Becas de Magíster, Máster y Maestrías",5388000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,668284,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,monto: '5388000' vs '4560000'; anio: '2023' vs '2022'; folio: '668284' vs '620951',Responsable según nómina: Lucía Puime Vivas. Página 9 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Lucía Puime Vivas. Página 8 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Lucía Puime Vivas. Página 9 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Lucía Puime Vivas. Página 8 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0784,Máster en Dramaturgia,NO ENCONTRADO,Emilio Andrés Arriagada Cordero,Fondo de Artes Escénicas,Becas Chile Crea - Fondo de Artes Escénicas,3610760,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,656392,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Emilio Andrés Arriagada Cordero. Página 10 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0785,"Gira de Llo Lle We : Ko Rüpü, el camino del agua",NO ENCONTRADO,Diego Sebastián Chamorro Ramírez,Fondo de Artes Escénicas,Circulación de montajes escénicos,14325891,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,670382,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Diego Sebastián Chamorro Ramírez. Página 12 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0786,"Circulación del espectáculo Cuentos que me contó un pajarito en establecimientos educacionales y plazas de la cuarta, quinta y sexta región",NO ENCONTRADO,Valeria Valeria Correa Rojas,Fondo de Artes Escénicas,Circulación de montajes escénicos,10143012,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,665807,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,persona: 'Valeria Valeria Correa Rojas' vs 'Valeria Correa Rojas',Responsable según nómina: Valeria Valeria Correa Rojas. Página 14 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0787,Residencia de Creación Proyecto “Alterung”,NO ENCONTRADO,JENNY MARIBEL PINO MADARIAGA,Fondo de Artes Escénicas,Residencias de creación,7752628,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,662226,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: JENNY MARIBEL PINO MADARIAGA. Página 15 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0788,Residencia de Creación e Investigación de Lenguaje Sensorial en Centro Cultural Espacio Diana,NO ENCONTRADO,Manuela Paz Razeto Iglesias,Fondo de Artes Escénicas,Residencias de creación,7723372,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,668781,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Manuela Paz Razeto Iglesias. Página 16 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0789,Gran Comedor: Residencia en espacio patrimonial Ex Hotel Royal,NO ENCONTRADO,VALESKA ALEJANDRA MINCHEL LISBOA,Fondo de Artes Escénicas,Residencias de creación,8000000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,676750,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: VALESKA ALEJANDRA MINCHEL LISBOA. Página 16 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0790,"DISPOSITIVOS Y SINESTESIAS, DANZAS PARA RECORDAR LA SIMPLEZA",NO ENCONTRADO,Daniela Raquel Yáñez Rojas,Fondo de Artes Escénicas,Composición coreográfica,3500000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,679569,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Daniela Raquel Yáñez Rojas. Página 19 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0791,Asamblea,NO ENCONTRADO,Gonzalo Ignacio Olave Navarro,Fondo de Artes Escénicas,Composición para narración oral,3500000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,671037,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Gonzalo Ignacio Olave Navarro. Página 20 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0792,Don Quijote te ha enviado una solicitud de amistad. Textos clásicos para un público joven.,NO ENCONTRADO,Carlos Andrés Basualdo Gómez,Fondo de Artes Escénicas,Composición para narración oral,3500000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,674766,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Carlos Andrés Basualdo Gómez. Página 20 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0793,Tejido de raíz,NO ENCONTRADO,Virginia Marcela Silva Ponce,Fondo de Artes Escénicas,Composición para narración oral,3500000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,681167,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,linea: 'Composición para narración oral' vs 'Composición Escénica/Cuentos y/o Mecanismos para la Narración Oral'; monto: '3500000' vs '3400000'; anio: '2023' vs '2022'; folio: '681167' vs '639839',Responsable según nómina: Virginia Marcela Silva Ponce. Página 20 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Virginia Marcela Silva Ponce. Página 16 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Virginia Marcela Silva Ponce. Página 20 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Virginia Marcela Silva Ponce. Página 16 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0794,"Creación dramaturgica de la obra ""testigo válido""",NO ENCONTRADO,Oscar Humberto Berrios Inostroza,Fondo de Artes Escénicas,Dramaturgia,3500000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,654564,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Oscar Humberto Berrios Inostroza. Página 21 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0795,El beso de amor eterno,NO ENCONTRADO,Sebastián Eduardo Ayala Alveal,Fondo de Artes Escénicas,Dramaturgia,3500000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,663023,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Sebastián Eduardo Ayala Alveal. Página 22 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0796,Chileno,NO ENCONTRADO,Fernando Alberto Mena Rojas,Fondo de Artes Escénicas,Dramaturgia,3500000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,660091,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,linea: 'Dramaturgia' vs 'Composición Escénica/Dramaturgia'; monto: '3500000' vs '3400000'; anio: '2023' vs '2022'; folio: '660091' vs '637785',Responsable según nómina: Fernando Alberto Mena Rojas. Página 22 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Fernando Alberto Mena Rojas. Página 12 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Fernando Alberto Mena Rojas. Página 22 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Fernando Alberto Mena Rojas. Página 12 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0797,INMOLAR,NO ENCONTRADO,Katherine Elizabeth Lopez Soto,Fondo de Artes Escénicas,Dramaturgia,3500000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,679243,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Katherine Elizabeth Lopez Soto. Página 22 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0798,Coyote,NO ENCONTRADO,Elias Cohen Braumuller,Fondo de Artes Escénicas,Interdisciplinar,3500000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,680152,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Elias Cohen Braumuller. Página 23 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0799,Gorrión,NO ENCONTRADO,No aplica,Fondo de Artes Escénicas,Interdisciplinar,3500000,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,681024,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,persona: 'No aplica' vs 'Sandra Rojas Farías'; linea: 'Interdisciplinar' vs 'Composición Escénica / Interdisciplinar'; monto: '3500000' vs '3400000'; anio: '2023' vs '2022'; folio: '681024' vs '639819',Responsable según nómina: No aplica. Página 23 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Sandra Rojas Farías. Página 15 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: No aplica. Página 23 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Sandra Rojas Farías. Página 15 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0800,“Todo esto está en ti o la locura será la dolorosa pasión de estos paisajes” Obra de circo contemporáneo inspirada en la poesía de Raul Zurita.,NO ENCONTRADO,Paula Andrea Jirkal Briones,Fondo de Artes Escénicas,Circo,19996767,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,665252,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Paula Andrea Jirkal Briones. Página 24 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0801,INSANIA,NO ENCONTRADO,Miguel Angel Soto Echeverria,Fondo de Artes Escénicas,Danza,9939173,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,676135,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Miguel Angel Soto Echeverria. Página 26 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0802,"""Historias para Imaginar"" : Cápsulas de Cuentacuentos para recintos de salud",NO ENCONTRADO,Claudia Andrea Bravo Bonulef,Fondo de Artes Escénicas,NARRACIÓN ORAL,8584437,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,660726,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Claudia Andrea Bravo Bonulef. Página 27 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0803,"Bastián y Bastiana, una ópera mágica en la isla de Chiloé",NO ENCONTRADO,Irene Isola Yañez Torres,Fondo de Artes Escénicas,Ópera,24996171,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,654185,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Irene Isola Yañez Torres. Página 27 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0804,"""El Empresario"" (W.A. Mozart) - Peripecias de un agente teatral en el Chile de hoy",NO ENCONTRADO,Mónica Alejandra Álvarez Figueroa,Fondo de Artes Escénicas,Ópera,20531331,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,679933,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Mónica Alejandra Álvarez Figueroa. Página 27 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0805,Pulso de un hombre homosexual latinoamericano,NO ENCONTRADO,José Antonio Soto Luer,Fondo de Artes Escénicas,Teatro,19398215,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,659950,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: José Antonio Soto Luer. Página 29 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0806,La historia de una mujer que regaba su planta con una cuchara,NO ENCONTRADO,Angela Paulina Sepulveda Rojas,Fondo de Artes Escénicas,Teatro,19352458,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,661127,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Angela Paulina Sepulveda Rojas. Página 29 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0807,Hoguera,ORGANIZACION COMUNITARIA ARTISTICA CULTURAL Y EDUCATIVA LA WASHA,NO ENCONTRADO,Fondo de Artes Escénicas,Teatro,19335639,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,660079,COMP-0046,Organizacion Comunitaria Artistica Cultural y Educativa la Washa,FUE-0117,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: ORGANIZACION COMUNITARIA ARTISTICA CULTURAL Y EDUCATIVA LA WASHA. Página 29 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0808,Alicia Morel y los reinos de la Tierra,NO ENCONTRADO,Alejandra Estrella Thayer Joui,Fondo de Artes Escénicas,Títeres,14965185,2023,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,663895,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Alejandra Estrella Thayer Joui. Página 32 del PDF. Comuna no indicada en la nómina (solo región).
